sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-25T23:15:00Z,0,"314,415",0,0,0,"0,05",0,"314,415","314,415"
2024-01-25T23:30:00Z,0,"373,286",0,0,0,"0,05",0,"373,286","373,286"
2024-01-25T23:45:00Z,0,"317,249",0,0,0,"0,05",0,"317,249","317,249"
2024-01-26T00:00:00Z,0,"295,092",0,0,0,"0,05",0,"295,092","295,092"
2024-01-26T00:15:00Z,0,"320,8",0,0,0,"0,05",0,"320,8","320,8"
2024-01-26T00:30:00Z,0,"281,631",0,0,0,"0,05",0,"281,631","281,631"
2024-01-26T00:45:00Z,0,"268,742",0,0,0,"0,05",0,"268,742","268,742"
2024-01-26T01:00:00Z,0,"303,298",0,0,0,"0,05",0,"303,298","303,298"
2024-01-26T01:15:00Z,0,"191,852",0,0,0,"0,05",0,"191,852","191,852"
2024-01-26T01:30:00Z,0,"121,91",0,0,0,"0,05",0,"121,91","121,91"
2024-01-26T01:45:00Z,0,"157,427",0,0,0,"0,05",0,"157,427","157,427"
2024-01-26T02:00:00Z,0,"177,738",0,0,0,"0,05",0,"177,738","177,738"
2024-01-26T02:15:00Z,0,"128,232",0,0,0,"0,05",0,"128,232","128,232"
2024-01-26T02:30:00Z,0,"169,28",0,0,0,"0,05",0,"169,28","169,28"
2024-01-26T02:45:00Z,0,"198,097",0,0,0,"0,05",0,"198,097","198,097"
2024-01-26T03:00:00Z,0,"196,365",0,0,0,"0,05",0,"196,365","196,365"
2024-01-26T03:15:00Z,0,"160,911",0,0,0,"0,05",0,"160,911","160,911"
2024-01-26T03:30:00Z,0,"153,5",0,0,0,"0,05",0,"153,5","153,5"
2024-01-26T03:45:00Z,0,"112,398",0,0,0,"0,05",0,"112,398","112,398"
2024-01-26T04:00:00Z,0,"177,056",0,0,0,"0,05",0,"177,056","177,056"
2024-01-26T04:15:00Z,0,"210,228",0,0,0,"0,05",0,"210,228","210,228"
2024-01-26T04:30:00Z,0,"157,235",0,0,0,"0,05",0,"157,235","157,235"
2024-01-26T04:45:00Z,0,"206,113",0,0,0,"0,05",0,"206,113","206,113"
2024-01-26T05:00:00Z,0,"206,643",0,0,0,"0,05",0,"206,643","206,643"
2024-01-26T05:15:00Z,0,"175,107",0,0,0,"0,05",0,"175,107","175,107"
2024-01-26T05:30:00Z,0,"236,872",0,0,0,"0,05",0,"236,872","236,872"
2024-01-26T05:45:00Z,0,"311,974",0,0,0,"0,05",0,"311,974","311,974"
2024-01-26T06:00:00Z,0,"441,595",0,0,0,"0,05",0,"441,595","441,595"
2024-01-26T06:15:00Z,0,"294,165",0,0,0,"0,05",0,"294,165","294,165"
2024-01-26T06:30:00Z,0,"449,615",0,0,0,"0,05",0,"449,615","449,615"
2024-01-26T06:45:00Z,0,"227,475",0,0,0,"0,05",0,"227,475","227,475"
2024-01-26T07:00:00Z,0,"156,957",0,0,0,"0,05",0,"156,957","156,957"
2024-01-26T07:15:00Z,0,"199,668",0,0,0,"0,05",0,"199,668","199,668"
2024-01-26T07:30:00Z,0,"172,044",0,0,0,"0,05",0,"172,044","172,044"
2024-01-26T07:45:00Z,0,"160,887",0,0,0,"0,05",0,"160,887","160,887"
2024-01-26T08:00:00Z,0,"184,446",0,0,0,"0,05",0,"184,446","184,446"
2024-01-26T08:15:00Z,0,"241,435",0,0,0,"0,05",0,"241,435","241,435"
2024-01-26T08:30:00Z,0,"194,383",0,0,0,"0,05",0,"194,383","194,383"
2024-01-26T08:45:00Z,0,"201,8",0,0,0,"0,05",0,"201,8","201,8"
2024-01-26T09:00:00Z,0,"161,259","12,672",0,0,"0,05",0,"173,931","173,931"
2024-01-26T09:15:00Z,0,"131,177","1,533",0,0,"0,05",0,"132,711","132,711"
2024-01-26T09:30:00Z,0,"197,923","2,133",0,0,"0,05",0,"200,057","200,057"
2024-01-26T09:45:00Z,"2,434","66,848","156,534","35,063","3,464","0,05264214046822742",0,"189,35","189,35"
2024-01-26T10:00:00Z,"0,652","79,209","219,918","30,706","5,914","0,06",0,"273,683","273,683"
2024-01-26T10:15:00Z,0,"200,168","136,933",0,"8,151","0,06",0,"345,253","345,253"
2024-01-26T10:30:00Z,0,"196,279","138,814",0,"8,027","0,06",0,"343,121","343,121"
2024-01-26T10:45:00Z,0,"184,693","107,535",0,"8,003","0,06",0,"300,233","300,233"
2024-01-26T11:00:00Z,"5,23","298,149","236,544","33,391","5,731","0,06",0,"501,802","501,802"
2024-01-26T11:15:00Z,"3,645","105,754","228,327","46,989","4,801","0,06",0,"288,246","288,246"
2024-01-26T11:30:00Z,"3,289","18,035","341,973","98,795","1,862","0,06",0,"259,786","259,786"
2024-01-26T11:45:00Z,"6,226","8,505","407,287","119,167","0,282","0,06",0,"290,681","290,681"
2024-01-26T12:00:00Z,"8,071","88,896","477,972","223,057","2,989","0,06223728813559322",0,"338,73","338,73"
2024-01-26T12:15:00Z,"4,003","5,876","469,693","208,146",0,"0,07",0,"263,419","263,419"
2024-01-26T12:30:00Z,"12,276","11,868","574,01","292,732","3,916","0,07448160535117057",0,"284,786","284,786"
2024-01-26T12:45:00Z,"23,953","10,948","1380,803","1078,602",0,"0,08819397993311037",0,"289,196","289,196"
2024-01-26T13:00:00Z,"40,573","57,063","1692,093","1445,837",0,"0,12486486486486488",0,"262,745","262,745"
2024-01-26T13:15:00Z,"160,414","169,19","902,903","373,866","740,914","0,1310580204778157",0,"1278,728","1278,728"
2024-01-26T13:30:00Z,"81,427","113,419","836,096","373,578","126,665","0,13648829431438128",0,"621,176","621,176"
2024-01-26T13:45:00Z,"136,321","128,044","681,838","240,647","186,577","0,13399328859060403",0,"619,491","619,491"
2024-01-26T14:00:00Z,"116,245","120,773","1241,362","903,651",0,"0,1475444839857651",0,"342,239","342,239"
2024-01-26T14:15:00Z,"48,222","58,78","433,072","182,2","151,472","0,16",0,"412,903","412,903"
2024-01-26T14:30:00Z,"8,017","7,218","257,872","25,255","44,006","0,16",0,"275,825","275,825"
2024-01-26T14:45:00Z,"4,047","4,832","189,075","0,218","83,856","0,16",0,"273,498","273,498"
2024-01-26T15:00:00Z,"3,471","5,381","166,079",0,"201,789","0,15448160535117056",0,"369,778","369,778"
2024-01-26T15:15:00Z,"8,456","8,17","129,466","7,768","136,846","0,15",0,"258,258","258,258"
2024-01-26T15:30:00Z,"1,546","3,325","59,056",0,"272,846","0,14822742474916387",0,"333,68","333,68"
2024-01-26T15:45:00Z,"113,757","125,536",0,0,"1448,318","0,13206779661016949",0,"1460,097","1460,097"
2024-01-26T16:00:00Z,"71,972","484,325",0,0,"2184,898","0,07685810810810811",0,"2597,25","2597,25"
2024-01-26T16:15:00Z,0,"1953,7",0,0,"9,706","0,05",0,"1963,406","1963,406"
2024-01-26T16:30:00Z,0,"1970,55",0,0,"8,996","0,05",0,"1979,547","1979,547"
2024-01-26T16:45:00Z,0,"1199,504",0,0,"6,233","0,05",0,"1205,737","1205,737"
2024-01-26T17:00:00Z,0,"497,653",0,0,0,"0,05",0,"497,653","497,653"
2024-01-26T17:15:00Z,0,"578,945",0,0,0,"0,05",0,"578,945","578,945"
2024-01-26T17:30:00Z,0,"377,33",0,0,0,"0,05",0,"377,33","377,33"
2024-01-26T17:45:00Z,0,"276,98",0,0,0,"0,05",0,"276,98","276,98"
2024-01-26T18:00:00Z,0,"330,105",0,0,0,"0,05",0,"330,105","330,105"
2024-01-26T18:15:00Z,0,"365,676",0,0,0,"0,05",0,"365,676","365,676"
2024-01-26T18:30:00Z,0,"327,975",0,0,0,"0,05",0,"327,975","327,975"
2024-01-26T18:45:00Z,0,"360,707",0,0,0,"0,05",0,"360,707","360,707"
2024-01-26T19:00:00Z,0,"409,918",0,0,0,"0,05",0,"409,918","409,918"
2024-01-26T19:15:00Z,0,"355,654",0,0,0,"0,05",0,"355,654","355,654"
2024-01-26T19:30:00Z,0,"353,603",0,0,0,"0,05",0,"353,603","353,603"
2024-01-26T19:45:00Z,0,"398,573",0,0,0,"0,05",0,"398,573","398,573"
2024-01-26T20:00:00Z,0,"363,171",0,0,0,"0,05",0,"363,171","363,171"
2024-01-26T20:15:00Z,0,"365,259",0,0,0,"0,05",0,"365,259","365,259"
2024-01-26T20:30:00Z,0,"889,886",0,0,0,"0,05",0,"889,886","889,886"
2024-01-26T20:45:00Z,0,"574,856",0,0,0,"0,05",0,"574,856","574,856"
2024-01-26T21:00:00Z,0,"449,716",0,0,0,"0,05",0,"449,716","449,716"
2024-01-26T21:15:00Z,0,"437,579",0,0,0,"0,05",0,"437,579","437,579"
2024-01-26T21:30:00Z,0,"358,439",0,0,0,"0,05",0,"358,439","358,439"
2024-01-26T21:45:00Z,0,"359,608",0,0,0,"0,05",0,"359,608","359,608"
2024-01-26T22:00:00Z,0,"439,531",0,0,0,"0,05",0,"439,531","439,531"
2024-01-26T22:15:00Z,0,"371,731",0,0,0,"0,05",0,"371,731","371,731"
